Transaction_ID,Quantity,Price,Customer_Age,Family_Size,Date,Total_Sales,Day_of_Week,Month,Season,Product_Category_Clothing,Product_Category_Snacks,Product_Category_Stationery,Product_Category_Toys,Promotion_Yes
35972902-7f08-43d2-b4ae-2997431d526c,4,0.48957907642010623,29,6,2024-03-25,0.20484799515200483,Monday,3,Spring,False,True,False,False,True
9a79f453-47b9-483b-ae33-599c42f4da77,4,0.9924397221087046,20,6,2024-07-15,0.4036965963034037,Monday,7,Summer,True,False,False,False,True
84267040-3c94-4121-a9a6-dc54b5ced5e4,2,0.24192889252145489,32,3,2024-08-02,0.05088374911625088,Friday,8,Summer,False,True,False,False,False
41c43c00-9de7-424e-ae27-14eeef64e7ae,2,0.27870862280343284,28,2,2024-07-29,0.05815574184425816,Monday,7,Summer,False,True,False,False,False
9790e307-0535-4084-ad9e-53b56096da15,7,0.20004086636697999,33,6,2024-07-03,0.16198363801636195,Wednesday,7,Summer,False,True,False,False,True
bd515084-dff6-4020-833c-beda35eb3188,8,0.7819779321618309,40,2,2024-06-02,0.6460963539036461,Sunday,6,Summer,False,False,False,True,True
8c610459-7334-4f3f-8285-aedcc647527b,10,0.8724969350224765,30,4,2024-08-04,0.8983941016058984,Sunday,8,Summer,False,False,True,False,False
d8997906-10f2-45d4-ba0b-63a638244f92,5,0.5800980792807521,30,6,2024-04-02,0.30209069790930204,Tuesday,4,Spring,False,False,False,False,False
9eb6ada6-9bd2-4d3d-9c9f-b2a4b2a8865c,2,0.1303637106661218,26,2,2024-12-09,0.028825371174628828,Monday,12,Winter,False,False,False,True,True
6212a91f-c544-4d45-8700-d884774721fa,8,0.17347772782999593,27,4,2024-11-17,0.16485203514796484,Sunday,11,Fall,False,False,True,False,False
6efd8f4d-f59d-4d81-b3f0-8e553875cc85,6,0.010012259910093996,22,1,2024-11-06,0.02539137460862539,Wednesday,11,Fall,False,False,True,False,False
9aacdb92-30ee-423f-918c-1bf96096a677,4,0.648549243972211,29,6,2024-08-19,0.26771033228966773,Monday,8,Summer,True,False,False,False,True
8ca91968-0187-4e9d-abd8-39ac31f3d326,6,0.06313853698406213,47,1,2024-05-28,0.0569033430966569,Tuesday,5,Spring,False,False,False,False,False
b28eacde-4e8a-4752-af3a-1d7d7b8593fc,4,0.8614630159378832,46,5,2024-10-08,0.3519038480961519,Tuesday,10,Fall,False,False,True,False,False
c19c0280-361c-4219-9d13-c80243fa2748,4,0.9382917858602372,43,2,2024-03-12,0.3822846177153823,Tuesday,3,Spring,False,True,False,False,False
560d0e68-0d8f-4e3c-aba1-dcc80ee6bae6,9,0.12300776460972622,48,5,2024-08-13,0.1411978588021412,Tuesday,8,Summer,True,False,False,False,True
c1038c81-fa9f-44e0-b7e1-224f6084723d,4,0.8007764609726196,39,5,2024-08-13,0.3279062720937279,Tuesday,8,Summer,True,False,False,False,True
38e82200-ec33-453c-8f3c-8cf4a9614776,9,0.8336738863914999,29,2,2024-07-02,0.7734976265023735,Tuesday,7,Summer,False,False,False,True,True
837905be-e7ba-44c7-a866-4c6d21d99452,2,0.16080915406620355,39,5,2024-03-14,0.034844965155034845,Thursday,3,Spring,False,False,False,False,False
8e80ce8b-7634-42b6-9276-b9a0375c5ac7,10,0.2664487127094402,43,2,2024-11-17,0.2992627007372992,Sunday,11,Fall,False,False,False,True,True
68416e2b-c88b-4cfb-8f8a-e64c949a44e7,2,0.8655496526358808,35,3,2024-02-13,0.17418442581557417,Tuesday,2,Winter,False,True,False,False,True
717b93f5-10b2-4ae0-adc3-64a2e78e5ee3,9,0.39374744585206384,39,2,2024-10-29,0.3820826179173821,Tuesday,10,Fall,False,False,False,True,False
541d58ba-9eee-436d-8f31-4d57746223e0,7,0.7879035553739274,43,2,2024-01-25,0.5687910312089688,Thursday,1,Winter,False,False,True,False,True
a1f0f3ce-9218-4580-94af-08f2ba38ee5d,2,0.771965672251737,48,4,2024-09-26,0.15568124431875568,Thursday,9,Fall,False,True,False,False,True
5f398092-5b36-46e6-9762-815f0c66a509,10,0.6914589293011851,49,3,2024-03-23,0.7194222805777194,Saturday,3,Spring,True,False,False,False,True
8bd56fda-c01f-43e6-a3a8-67b9d2bdc174,9,0.6824683285655906,36,2,2024-06-25,0.638965761034239,Tuesday,6,Summer,False,False,True,False,False
9bd3cfd3-282e-4570-b76b-31af399330f4,2,0.5349407437678791,45,2,2024-02-14,0.10881729118270882,Wednesday,2,Winter,False,False,True,False,True
57684eae-ef97-411b-8448-cfa99ae3a789,2,0.3641193297915816,36,2,2024-12-20,0.07504292495707506,Friday,12,Winter,False,False,True,False,True
ae9aa875-1424-4766-94ed-991f1974716a,3,0.9064160196158563,46,6,2024-08-11,0.2759721240278759,Sunday,8,Summer,True,False,False,False,False
7941b5d7-80f7-434d-b420-93cacff69e43,4,0.35676338373518596,41,2,2024-05-25,0.1523280476719523,Saturday,5,Spring,True,False,False,False,False
6f90f609-c593-448d-bcb0-c8604bd69574,5,0.20514916223947693,23,6,2024-06-25,0.11675588324411676,Tuesday,6,Summer,False,True,False,False,False
25931115-ef70-4b6a-a835-7710ec694048,2,0.9360441356763386,45,1,2024-12-23,0.18812241187758813,Monday,12,Winter,False,False,False,True,False
8712e7da-430c-4e4e-a49e-ca75de2b7134,10,0.21311810380057217,48,5,2024-03-15,0.24654075345924653,Friday,3,Spring,False,True,False,False,True
ed4d7087-0642-4f70-8311-732aa3d951e3,6,0.5443400081732735,32,2,2024-10-20,0.34232905767094235,Sunday,10,Fall,False,False,True,False,True
c67720f2-9c48-41c0-89c8-835c1d004754,8,0.41969758888434827,37,2,2024-06-22,0.35957984042015956,Saturday,6,Summer,False,False,False,False,True
b20cbd6d-c912-4096-a613-c3f96dd961ed,8,0.17041275030649777,44,6,2024-04-09,0.1624280375719624,Tuesday,4,Spring,False,False,False,True,False
143439cd-c29c-4820-b2cd-540b5b732f9f,8,0.6044135676338375,30,6,2024-03-11,0.5056660943339056,Monday,3,Spring,False,False,True,False,True
0df57f32-8e16-4593-9e57-e9f797411717,4,0.6164691458929302,26,6,2024-06-25,0.255024744975255,Tuesday,6,Summer,False,True,False,False,True
63bbcba0-ea8f-4c1d-a80d-466032b1135f,6,0.8955864323661628,22,5,2024-11-01,0.5506716493283507,Friday,11,Fall,False,True,False,False,False
742e5a36-9f59-4ee5-adf7-24b2e176bce1,10,0.25541479362484676,41,2,2024-11-09,0.28835471164528836,Saturday,11,Fall,False,False,True,False,True
00b35626-d7eb-4efa-bae2-2bdb7f017f54,4,0.663465467919902,39,4,2024-01-29,0.2736087263912736,Monday,1,Winter,False,False,True,False,False
e3ede444-579a-4df2-86cf-301824f47ee1,7,0.7333469554556601,21,4,2024-09-06,0.5310372689627311,Friday,9,Fall,False,False,False,False,False
5eb9b1b0-172d-437f-99f9-da98d5153c4c,9,0.8326522272170005,36,4,2024-05-17,0.7725886274113726,Friday,5,Spring,False,True,False,False,False
78db0567-a08e-4254-a886-c7d440d74b53,4,0.41704127503064986,42,6,2024-10-10,0.17616402383597615,Thursday,10,Fall,False,True,False,False,False
50d8546f-dd5a-4b79-a4ca-87c9b81b6534,9,0.7143440948099715,41,4,2024-09-13,0.6673265326734674,Friday,9,Fall,False,True,False,False,False
b45b9a6d-9563-436b-8af0-3e3089b6a6d2,10,0.6677564364527995,31,5,2024-08-06,0.6959903040096961,Tuesday,8,Summer,True,False,False,False,False
ca29b555-de88-442e-add1-74badc2c3657,2,0.32243563547200654,22,2,2024-04-27,0.0668013331986668,Saturday,4,Spring,False,False,False,False,True
7bd918b5-2152-43a0-b719-ee656fd2784f,7,0.8071107478545159,34,2,2024-08-30,0.582082617917382,Friday,8,Summer,False,False,False,False,True
2b337f7a-8f09-483f-bee0-473c250f8f9d,6,0.843277482631794,48,4,2024-07-18,0.5196444803555197,Thursday,7,Summer,False,False,False,True,True
e1c0ca4e-4aa9-4a68-b87d-3138888c0928,8,0.4260318757662444,50,2,2024-06-03,0.36458943541056454,Monday,6,Summer,False,True,False,False,True
4ce5b068-838d-4f1e-b7ae-7df6ccc241b4,2,0.43727012668573767,50,2,2024-12-23,0.08950611049388951,Monday,12,Winter,False,False,False,True,False
5f6d1fa9-4ed6-4c1c-9eef-5d4470e60649,1,0.43808745402533716,27,5,2024-12-05,0.04225835774164226,Thursday,12,Winter,True,False,False,False,False
ea5395d0-4e22-4aa9-9d61-d2f29f7fb55a,7,0.730281977932162,30,1,2024-04-10,0.5289162710837289,Wednesday,4,Spring,False,False,False,False,False
ba25fc67-ff01-450a-a745-3143cba10935,1,0.09562729873314264,34,5,2024-10-18,0.008403191596808402,Friday,10,Fall,False,False,False,True,True
76315e43-6035-4dd3-bd4c-72704276423c,3,0.5664078463424602,33,2,2024-03-20,0.17513382486617513,Wednesday,3,Spring,True,False,False,False,False
421afdc2-c153-4357-a4b3-9ea034ae85b1,4,0.4143849611769514,47,5,2024-05-21,0.17511362488637508,Tuesday,5,Spring,False,False,False,False,False
353695cc-d0a8-45be-b4da-f0d332e9009a,4,0.07172047404985699,25,3,2024-05-18,0.039612160387839615,Saturday,5,Spring,True,False,False,False,False
8a618572-54bb-45e0-a19b-dbc3bcd697ac,9,0.5230894973436861,50,5,2024-09-25,0.49716190283809714,Wednesday,9,Fall,False,True,False,False,True
12c665fb-ce7e-482a-93af-b45295272618,9,0.9139762975071517,47,1,2024-09-07,0.8449449550550449,Saturday,9,Fall,True,False,False,False,True
073b3c2c-6001-4345-9e28-e6fec386a1fa,6,0.326726604004904,47,4,2024-02-22,0.21325118674881324,Thursday,2,Winter,False,True,False,False,False
bb23341b-9a2e-4452-af58-a762ccb6bb0b,2,0.5461789946873724,23,2,2024-09-06,0.11103928896071105,Friday,9,Fall,False,False,False,True,False
de3c94c6-0bcc-46bc-bbe8-a892e5c2297f,2,0.6581528402125052,24,4,2024-05-23,0.13317846682153317,Thursday,5,Spring,False,False,False,False,False
1b8234e5-f05d-45a2-90a2-fbcabe028f12,9,0.9429914180629343,49,3,2024-11-27,0.8707605292394708,Wednesday,11,Fall,True,False,False,False,False
298f97cc-5acf-4a45-9232-fae158432470,7,0.5890886800163466,36,2,2024-08-07,0.4312089687910312,Wednesday,8,Summer,False,False,True,False,True
44190631-baed-4602-aa6a-59553301782f,1,0.6397629750715162,42,5,2024-09-22,0.0621957378042622,Sunday,9,Fall,False,False,False,False,False
f93bbe46-f262-4e82-a522-64c88b5aa52b,3,0.47854515733551295,23,3,2024-07-17,0.14907585092414904,Wednesday,7,Summer,False,False,True,False,False
708a5a6b-4cc9-4660-b89a-63a131fb5381,5,0.6532488761749081,25,5,2024-01-18,0.3382486617513382,Thursday,1,Winter,True,False,False,False,True
66c7bb13-f37f-4011-97ce-699a47795ae8,1,0.5786677564364529,44,4,2024-01-02,0.05615594384405616,Tuesday,1,Winter,False,True,False,False,False
4c8f473e-915c-4a48-889d-31c2664b3d56,8,0.293420514916224,49,1,2024-07-18,0.2597111402888597,Thursday,7,Summer,False,True,False,False,True
a6ea8b5c-3ae0-4d2f-93ce-8351a339b94a,9,0.7519411524315489,39,4,2024-01-09,0.7007776992223008,Tuesday,1,Winter,False,True,False,False,True
a211cac6-74b6-412e-966b-9358bd1c166e,9,0.0984879444217409,33,3,2024-02-05,0.11938188061811938,Monday,2,Winter,False,True,False,False,False
5e22ac29-e53f-4790-b3bd-617c655e8be5,3,0.996526358806702,25,6,2024-07-28,0.3026966973033027,Sunday,7,Summer,True,False,False,False,True
b34b4f09-7bf9-41e6-932b-b57489c829f5,2,0.3412341642827953,48,5,2024-10-25,0.07051812948187051,Friday,10,Fall,True,False,False,False,False
2810410a-b840-49b7-9ca5-17219d1ce2bf,9,0.4064160196158562,28,4,2024-04-26,0.39335420664579335,Friday,4,Spring,False,False,True,False,False
7033da49-e16a-482a-a450-598fd7e01cd2,9,0.4797711483449122,43,5,2024-11-17,0.4586203413796586,Sunday,11,Fall,False,False,True,False,True
f9d3e186-581b-46f5-bd4a-c56a91923528,9,0.18430731507968945,43,2,2024-04-23,0.19573780426219572,Tuesday,4,Spring,False,False,False,False,False
47ae1231-fcc2-4c14-93d1-0c9b50a249c2,1,0.0941969758888435,46,1,2024-06-22,0.008261791738208263,Saturday,6,Summer,False,False,False,False,False
c20d5a5b-9850-4b48-a7c0-ab13332524f6,7,0.6225991009399265,24,5,2024-04-06,0.4543985456014544,Saturday,4,Spring,False,False,True,False,False
f88478dc-8628-44ea-9565-6ac7a0592840,9,0.9666939109113201,43,5,2024-02-12,0.8918493081506919,Monday,2,Winter,False,False,False,False,False
d8ec90f1-e11b-40a5-b284-182a0188e3f5,8,0.2274213322435636,41,1,2024-06-30,0.20751439248560752,Sunday,6,Summer,False,True,False,False,True
6b3e7070-48a1-4303-bd83-5a18f5587bf0,3,0.7691050265631386,22,5,2024-07-05,0.23524896475103524,Friday,7,Summer,False,False,False,True,True
2323e70f-9a04-4553-b079-818cb3780865,7,0.27932161830813246,22,5,2024-11-07,0.21684678315321684,Thursday,11,Fall,False,False,True,False,False
34abb2f2-d46e-446c-a36d-32c5fccc0678,9,0.8175316714344095,41,6,2024-09-15,0.7591354408645592,Sunday,9,Fall,False,True,False,False,True
1f5abaaf-adb3-4f47-9b1b-cc7287c707ea,8,0.03146710257458113,45,4,2024-03-01,0.05254014745985254,Friday,3,Spring,False,False,False,False,False
45747d2a-13f0-48ce-bd2d-536a09c4bcdf,6,0.01879852881078873,38,3,2024-03-07,0.030602969397030604,Thursday,3,Spring,True,False,False,False,False
4e0a631d-0387-4c3c-aa69-80a35871184c,5,0.3514507560277892,38,4,2024-10-31,0.18907181092818906,Thursday,10,Fall,False,False,False,True,False
305625d0-b94a-47a9-ad62-dc8f56ba6e67,3,0.15549652635880673,42,2,2024-05-17,0.05326734673265327,Friday,5,Spring,False,False,True,False,True
dd3e54a5-bd24-46d1-abe7-972fd5f38100,9,0.6440539436044136,22,3,2024-05-31,0.6047873952126047,Friday,5,Spring,False,False,False,True,True
08d9f73c-9c3d-4133-b0cf-5f25561de48e,10,0.19779321618308138,27,1,2024-04-22,0.23139076860923136,Monday,4,Spring,False,False,False,True,True
fc782032-e0d2-4ef2-8877-6aee4148f03f,4,0.613404168369432,32,6,2024-01-24,0.2538127461872538,Wednesday,1,Winter,False,False,False,True,True
f1382c2a-8fd7-4e54-8a6d-a273e120481a,9,0.9286881896199428,22,6,2024-06-30,0.858034541965458,Sunday,6,Summer,False,False,True,False,True
31e596b9-11d2-43f8-8d88-8bb92efc8779,5,0.326726604004904,29,6,2024-04-04,0.17685082314917683,Thursday,4,Spring,False,True,False,False,True
f4f11630-5b03-4e4c-9aca-614fc25b2545,10,0.9630159378831221,50,3,2024-06-15,0.9878800121199879,Saturday,6,Summer,False,False,True,False,True
19550f40-0eab-4882-8f15-16f48a7ade29,8,0.030854107069881495,35,6,2024-03-27,0.05205534794465206,Wednesday,3,Spring,False,False,False,True,False
f0e22127-0cef-470c-a263-c68162dbe414,4,0.13731099305271766,47,1,2024-06-25,0.06554893445106555,Tuesday,6,Summer,False,False,False,False,True
c49789c0-54b2-429c-916d-623be995763f,5,0.9912137310993053,21,5,2024-07-12,0.5053024946975053,Friday,7,Summer,False,False,False,True,True
9bf96f5c-a813-44e8-8003-becdfb9c8529,2,0.8357172047404987,27,4,2024-03-23,0.16828603171396828,Saturday,3,Spring,False,False,True,False,True
1e27ec08-638d-4efb-b2a4-b2a21fb83f2c,1,0.41009399264405405,22,4,2024-01-24,0.0394909605090395,Wednesday,1,Winter,False,False,True,False,False
6d39c37a-4ed4-413f-970c-a11df7cd7974,8,0.7174090723334696,35,2,2024-06-09,0.595030804969195,Sunday,6,Summer,False,True,False,False,False
7441a325-3789-45fc-a681-102d0d3d0b3c,6,0.6389456477319166,47,3,2024-06-18,0.39844460155539846,Tuesday,6,Summer,False,True,False,False,False
c4f5f20b-f212-47c2-b2e1-1da6484e2764,6,0.7118921127911729,30,4,2024-11-03,0.4417129582870417,Sunday,11,Fall,False,False,True,False,False
a1cda145-c96e-431a-948f-31e8cd27b8ec,3,0.675112382509195,49,2,2024-08-01,0.20737299262700734,Thursday,8,Summer,False,False,False,True,False
0ef99cd6-6079-4c16-a1e3-ff0f31ec1bbe,9,0.2693093583980385,31,5,2024-08-11,0.2713665286334713,Sunday,8,Summer,True,False,False,False,False
6f9d3c86-1500-48c6-9fc9-b7ef9f1222c6,2,0.0535349407437679,47,5,2024-10-23,0.013634986365013639,Wednesday,10,Fall,False,False,False,False,True
e7054253-910d-43be-989e-26ce959fda9f,4,0.3152840212505109,33,1,2024-03-07,0.13592566407433593,Thursday,3,Spring,False,True,False,False,True
178ce4c7-9af7-4f2b-9841-80c1ab8df68c,7,0.2881078872088272,27,6,2024-02-13,0.22292697707302292,Tuesday,2,Winter,False,True,False,False,False
49b85ee9-39cf-4ae9-9fa2-33a71c4b5d11,2,0.0841847159787495,50,1,2024-02-27,0.019694980305019698,Tuesday,2,Winter,False,False,False,False,True
bab33efe-8bd7-4077-81be-7a7c788d2fb4,9,0.9495300367797304,48,1,2024-08-18,0.8765781234218766,Sunday,8,Summer,False,False,False,True,True
14ab28ea-479a-4112-8b98-f91d8eac9a10,8,0.7196567225173683,23,1,2024-11-05,0.5968084031915968,Tuesday,11,Fall,False,False,True,False,False
657f1028-27a4-4ba4-9f99-3766d6b19097,7,0.09542296689824277,48,4,2024-11-24,0.08958691041308958,Sunday,11,Fall,False,False,True,False,True
360af5f6-5027-4885-8b8b-5c3c47fd7020,9,0.27441765427053544,31,1,2024-03-19,0.27591152408847586,Tuesday,3,Spring,False,True,False,False,True
c04c38de-5db7-4766-af3f-c7c6afeb5b25,2,0.44503473641193303,40,4,2024-06-02,0.09104130895869104,Sunday,6,Summer,False,True,False,False,True
54f2f38f-0218-4140-abd8-e0964a8bf30f,2,0.5488353085410708,25,6,2024-05-11,0.11156448843551157,Saturday,5,Spring,True,False,False,False,False
25899cc6-6d5e-45ae-a5d1-d64f67d26341,4,0.796894156109522,46,1,2024-03-04,0.32637107362892637,Monday,3,Spring,False,True,False,False,True
ac02065b-13d5-40c4-9c83-020cf6bebb79,8,0.26379239885574174,20,5,2024-09-17,0.23627916372083627,Tuesday,9,Fall,False,False,True,False,False
5a96e5e6-4746-4896-87a9-6e6df63d9a75,7,0.6054352268083368,27,1,2024-06-16,0.4425209574790425,Sunday,6,Summer,True,False,False,False,True
fc4004d4-e80b-45d0-889b-e452a5c73d86,9,0.0760114425827544,31,6,2024-11-24,0.09938390061609939,Sunday,11,Fall,False,False,True,False,True
8d00045b-c70e-4ea6-9d36-bd9e567b9005,6,0.7764609726195343,34,1,2024-03-31,0.48001211998788,Sunday,3,Spring,False,False,False,False,False
8f47b625-81be-4d44-8a4e-3b316160ee87,3,0.8526767470371884,47,2,2024-09-20,0.26003433996566,Friday,9,Fall,True,False,False,False,False
6bbf60ec-2a83-4cd6-9b89-3acde3b6921a,3,0.25602778912954643,27,3,2024-03-22,0.08308251691748308,Friday,3,Spring,False,True,False,False,False
8c73ab1b-2505-4fd9-8029-31991934833d,3,0.4789538210053127,23,2,2024-05-21,0.14919705080294918,Tuesday,5,Spring,False,True,False,False,False
7c371cb9-8c2f-4670-9a7c-f32e360f62c1,2,0.2623620760114426,22,3,2024-10-28,0.05492374507625492,Monday,10,Fall,False,False,False,True,True
47ff5661-1c1e-439a-ba9b-3c9c7c770c6c,4,0.0077646097261953526,25,4,2024-02-23,0.014321785678214325,Friday,2,Winter,False,False,False,False,True
04922a87-32e8-4d9e-aa64-858e5040ba4a,5,0.15406620351450756,46,3,2024-10-08,0.09150590849409151,Tuesday,10,Fall,False,True,False,False,True
afc05fba-dc36-4ee9-a9c4-9d0517471fcd,4,0.24765018389865145,49,1,2024-08-24,0.10918089081910919,Saturday,8,Summer,True,False,False,False,True
b105c10e-7b87-4634-8dbe-e68226b657e4,2,0.37883122190437274,27,5,2024-10-19,0.07795172204827795,Saturday,10,Fall,False,False,False,False,False
906f18f8-0377-4214-a2b0-e26438d498bf,7,0.07294646505925624,31,5,2024-07-03,0.07403292596707405,Wednesday,7,Summer,False,False,False,False,False
d5febfb9-03cf-4249-a0e5-399b68236974,6,0.14814058030241112,37,1,2024-09-13,0.10732249267750732,Friday,9,Fall,False,False,False,True,True
f8aa84a0-60f2-416f-ae66-4fc80f400979,3,0.07458111973845526,42,4,2024-08-05,0.029269770730229266,Monday,8,Summer,False,True,False,False,False
e1d0f7a6-934c-40c2-abb1-663c39a4acf7,4,0.29995913363302007,28,2,2024-10-08,0.12986567013432987,Tuesday,10,Fall,False,False,True,False,True
644ebf17-0380-4a2d-ac70-079756399e97,3,0.13812832039231715,22,5,2024-03-08,0.04811635188364812,Friday,3,Spring,False,False,False,False,False
b3eb30c4-4e21-49fb-a935-eb85c3af5f67,6,0.027789129546383337,21,1,2024-09-26,0.03593576406423594,Thursday,9,Fall,False,True,False,False,False
f5e178ed-1542-438c-b5df-49e047a01c4d,6,0.27727829995913367,44,4,2024-07-03,0.1839208160791839,Wednesday,7,Summer,False,False,True,False,True
e21f9842-e9c7-45dd-9472-60482a05e3b9,9,0.9871270944013079,33,5,2024-04-22,0.91002928997071,Monday,4,Spring,False,False,False,False,True
90aa7030-9093-42d5-b6f8-a69e84e794da,8,0.1530445443400082,35,6,2024-01-18,0.14869205130794869,Thursday,1,Winter,True,False,False,False,False
765e58de-1d11-45d2-b517-d5737fe801fb,9,0.1873722926031876,50,1,2024-11-11,0.19846480153519844,Monday,11,Fall,False,True,False,False,True
1e9ccb1a-0ef1-4cfe-b401-120894aaa567,7,0.7660400490396405,38,5,2024-02-06,0.5536612463387536,Tuesday,2,Winter,False,False,True,False,True
f17a869d-5b2f-425c-8b53-415c731fe27b,2,0.9468737229260319,27,2,2024-04-11,0.19026360973639025,Thursday,4,Spring,True,False,False,False,False
a5b3f12b-8afd-449e-8669-210b9bc37f25,6,0.32917858602370254,31,3,2024-03-18,0.2147055852944147,Monday,3,Spring,True,False,False,False,True
a16bc08e-bafc-42bd-b711-14214ffae8d7,8,0.16796076828769924,35,1,2024-03-27,0.16048883951116047,Wednesday,3,Spring,False,True,False,False,False
d99acf87-5385-41dc-937e-97922be1fd7f,1,0.5991009399264406,30,3,2024-04-16,0.05817594182405818,Tuesday,4,Spring,False,False,False,True,False
315c546f-4932-4ff2-b85b-52ca966c6b1a,6,0.2940335104209237,36,5,2024-05-01,0.19385920614079383,Wednesday,5,Spring,False,False,True,False,True
79e9033f-3ab7-4631-9d9d-a564d7a7b7ce,10,0.9276665304454434,30,6,2024-06-04,0.952934047065953,Tuesday,6,Summer,False,True,False,False,True
d6988949-cb9f-4827-9b30-22eb829715ae,4,0.13710666121781778,29,2,2024-08-09,0.06546813453186547,Friday,8,Summer,False,False,True,False,False
b37b52a6-3d19-40eb-816a-4ba94d842312,10,0.7413158970167554,31,6,2024-06-12,0.7687102312897688,Wednesday,6,Summer,False,False,False,True,False
aca86787-0d90-44be-8e5e-f0d532ff7b05,9,0.045974662852472425,48,4,2024-03-17,0.07265932734067267,Sunday,3,Spring,True,False,False,False,True
000056a4-01c7-4013-96db-982d7d71a472,9,0.5296281160604823,35,4,2024-07-28,0.502979497020503,Sunday,7,Summer,False,False,False,True,True
9196c6a7-46e3-448e-8003-7d3d50b5b69c,2,0.9250102165917451,50,2,2024-08-01,0.18594081405918592,Thursday,8,Summer,False,True,False,False,False
179ad309-54cb-4b02-9379-d9735711df05,6,0.47997548017981206,43,5,2024-09-26,0.30415109584890415,Thursday,9,Fall,False,True,False,False,True
0fb04a22-d9e1-4dd9-ba53-987cd82f44a5,5,0.1628524724152023,26,1,2024-08-22,0.09584890415109586,Thursday,8,Summer,False,False,False,True,False
4e85f1aa-6184-4268-86e1-ae7134efc249,1,0.31548835308541073,36,5,2024-09-28,0.03013836986163014,Saturday,9,Fall,True,False,False,False,True
0f92986c-7c55-4d01-961e-5e061f8ccd66,3,0.22558234572946467,46,6,2024-07-11,0.07405312594687406,Thursday,7,Summer,False,False,True,False,False
0e9d2ec4-b105-4844-afc8-b02f0d5c53a6,10,0.198406211687781,36,5,2024-12-16,0.231996768003232,Monday,12,Winter,False,False,False,True,True
28fb086c-b164-416b-9e58-96364da7b302,9,0.4932570494483042,40,2,2024-02-05,0.47061912938087064,Monday,2,Winter,False,False,False,False,True
32ce27d7-92ca-4d98-a780-111ca3905417,3,0.6183081324070291,35,5,2024-06-15,0.19052620947379054,Saturday,6,Summer,False,False,False,True,True
8640e68a-a539-464b-9aa2-e70fe4f1fb6e,2,0.19064160196158564,49,6,2024-11-19,0.04074335925664074,Tuesday,11,Fall,False,False,True,False,True
9dcb1bfa-ad13-46ce-bf97-29b5209179f2,8,0.7488761749080508,39,3,2024-05-15,0.6199171800828199,Wednesday,5,Spring,False,False,True,False,True
da85a26d-43f8-4a4f-be95-fbab178ca4d4,10,0.975275847977115,24,5,2024-03-21,1.0,Thursday,3,Spring,False,False,False,True,True
05c4e605-17d0-44b5-b838-a5cc97fc6585,7,0.961994278708623,33,2,2024-07-12,0.6892637107362892,Friday,7,Summer,False,True,False,False,True
b729b0d3-de3e-456f-af7e-69373e95cf26,2,0.76665304454434,45,1,2024-12-30,0.1546308453691546,Monday,12,Winter,False,False,False,False,False
f410f9a9-97b2-425b-ae1d-921d61b69abb,3,0.4080506742950552,22,2,2024-03-21,0.12816887183112816,Thursday,3,Spring,False,False,True,False,True
1e0cbab6-34aa-4488-96e9-07d91ae948e3,7,0.4460563955864324,35,6,2024-05-03,0.33222906777093225,Friday,5,Spring,False,False,False,False,False
7d26570c-df92-4098-906f-a587de570a29,10,0.38332652227217007,50,4,2024-11-09,0.4148065851934148,Saturday,11,Fall,True,False,False,False,True
0075d5ea-9831-4ec9-b84b-ac27270dc20c,6,0.09542296689824277,43,1,2024-03-24,0.07605292394707606,Sunday,3,Spring,False,False,False,True,True
08d49aad-2170-49b9-b03f-3d7df85533b8,4,0.2543931344503474,40,6,2024-06-15,0.11184728815271185,Saturday,6,Summer,False,True,False,False,False
87eb4d39-42fc-4446-af69-1cbcb99d4888,10,0.661830813240703,40,6,2024-08-25,0.6901323098676901,Sunday,8,Summer,False,False,True,False,True
7487eaa6-f3f6-4505-b845-1d2f1c33035d,4,0.9250102165917451,31,4,2024-08-01,0.377032622967377,Thursday,8,Summer,False,False,True,False,True
52b36f62-9302-40ce-87ff-1f6436ff0635,1,0.9579076420106253,30,2,2024-03-17,0.09364710635289364,Sunday,3,Spring,False,True,False,False,True
948c411f-9c8c-4430-8b0c-99b850a140ec,4,0.05639558643236617,47,5,2024-11-10,0.033552166447833556,Sunday,11,Fall,False,False,True,False,False
6ddb3a92-870f-4759-821d-308e19329389,1,0.38700449530036785,29,4,2024-02-24,0.03720836279163721,Saturday,2,Winter,False,False,False,True,True
418f5578-5031-425a-95e7-56bbc25cd351,3,0.8169186759297099,39,5,2024-05-13,0.2494293505706494,Monday,5,Spring,False,False,True,False,False
a0a2376d-a0a0-4bb0-8104-4968e94d296a,3,0.15897016755210464,37,5,2024-12-17,0.0542975457024543,Tuesday,12,Winter,False,False,True,False,True
fae2c13b-cb39-424e-a10e-0bf3af371546,7,0.625255414793625,37,1,2024-01-28,0.45623674376325624,Sunday,1,Winter,False,True,False,False,True
806a82d2-c694-45be-ab64-ef5eb3669a91,8,0.047609317531671455,28,1,2024-10-26,0.06530653469346531,Saturday,10,Fall,True,False,False,False,False
032dde21-ab94-42aa-baf7-c7852fca8e9b,10,0.7876992235390274,50,6,2024-05-31,0.8145641854358145,Friday,5,Spring,False,False,False,True,False
54e7ae76-fec6-4af1-9d80-a35298f0fab1,5,0.6150388230486311,50,3,2024-07-26,0.3193616806383194,Friday,7,Summer,False,False,True,False,False
